	gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
397	WBGene00022198	Y71H2B.11	2151.46506892782	1.84689771549787	0.117946821842623	7.21508723151672	5.38994135453778e-13	3.58595141770161e-11
398	WBGene00022209	Y73B3A.7	93.1762890361633	-2.08731910260729	0.349218716482581	-3.20619142477799	0.00134504478552387	0.0241571306432937
399	WBGene00022275	Y74C9A.1	150.375482353544	-2.01149705957976	0.284753805501707	-3.62929011529333	0.000284201696642657	0.00612514698876893
400	WBGene00022334	Y82E9BR.1	205.680429415581	-3.0683398306632	0.274732359667428	-7.56158026490237	3.98201573220174e-14	2.87065277916095e-12
401	WBGene00022353	Y82E9BR.21	20.1498409463253	-3.27240149942992	0.732779772203191	-3.07023242748892	0.00213892245116171	0.0366105048631729
402	WBGene00022366	Y92H12BL.5	1058.52987441553	3.56092977935476	0.147554309539195	17.3841423229271	1.08802840760232e-67	7.56773213324124e-65
403	WBGene00022377	gpx-4	180.159711693199	-2.39287292015675	0.270729602930049	-5.20862279748131	1.90247424845455e-07	6.38413617321304e-06
404	WBGene00022385	Y95B8A.4	286.895279177952	-1.93687575350931	0.219613384646021	-4.32678062497888	1.51304518599517e-05	0.000413439597073181
405	WBGene00022416	Y102A11A.6	59.0955647145235	-2.63845080993919	0.448728617415743	-3.74030716950611	0.000183795504809392	0.00413593943322547
406	WBGene00022512	dot-1.5	969.366641812251	-1.86149952266168	0.147378133837558	-5.88755432549389	3.91952354015793e-09	1.68473452841283e-07
407	WBGene00022519	ZC123.4	392.139093418933	-3.42627579340976	0.233688974491731	-10.4029416828388	2.4039507069276e-25	3.75359731810266e-23
408	WBGene00022542	ZC190.8	35.5996855147371	3.29757439007517	0.544159244756529	4.29942189717347	1.71244209755943e-05	0.000458108198896056
409	WBGene00022607	ZC411.1	61.8680761087795	-2.40566440966491	0.431835828582928	-3.35688920512365	0.00078824692521271	0.0148543774009912
410	WBGene00022682	ZK185.2	157.557758027274	-5.27213159684034	0.457122689151065	-8.68133478369623	3.91150938314235e-18	3.78822256840786e-16
411	WBGene00022685	ZK250.2	93.6782014083741	-2.29581635929899	0.354524262594218	-3.74216101393716	0.00018244455071874	0.00411764972728343
412	WBGene00022712	ZK355.2	215.281879793709	-2.954558135476	0.26687394226297	-7.36371209389745	1.78865246281555e-13	1.22187321366087e-11
413	WBGene00022736	ZK418.7	60.6983247943788	-2.68573397338665	0.445245879099192	-3.87000191542001	0.000108834498181078	0.00254877963487656
414	WBGene00022834	ZK973.8	310.771745623266	-5.3692682426557	0.350907738156624	-11.987801875256	4.11685162674685e-33	8.99943765606862e-31
415	WBGene00023193	Y74C9A.6	93.4252158873138	1.96367244652025	0.327614340960873	3.03776326300794	0.00238341115062961	0.0402549198972785
416	WBGene00023245	C33E10.3	63.4398905079825	-2.282985692681	0.421844250197012	-3.147002156336	0.00164953745312709	0.0286832069406258
417	WBGene00023421	rde-11	4541.56881515255	3.8934938901754	0.107833514524781	26.8578143402114	6.83601198687808e-159	1.30755819279011e-155
418	WBGene00023451	mlc-7	61.1127437692815	-3.31737829826342	0.4792896637434	-4.84054193375044	1.294855284655e-06	3.94698716450017e-05
419	WBGene00023491	tsp-21	33.5290368375209	-3.24227092862069	0.603649472418552	-3.72248421272472	0.000197272246994657	0.00437486945436556
420	WBGene00043534	W02B12.13	198.480499152172	-2.92370972794029	0.281820813550774	-6.87231318521023	6.31690781005737e-12	3.71774320421145e-10
421	WBGene00043952	ZC404.2	169.286555063498	-3.72073050929813	0.335631188756621	-8.07711732659328	6.63157356427874e-16	5.51501840655398e-14
422	WBGene00043989	AC8.11	167.6966041157	-1.88533627219656	0.267030514435243	-3.389508377743	0.000700180693505551	0.0134262718947643
423	WBGene00044137	F28H6.8	64.9071251177722	2.48683918253001	0.399887526952522	3.82634547860673	0.000130059726008616	0.00302458043675357
424	WBGene00044200	H37A05.4	71.0577299156312	-3.65389650379331	0.472958677567219	-5.54917505901871	2.87020673235809e-08	1.08142378880763e-06
425	WBGene00044249	F55B11.6	492.633623188124	-2.69092770271262	0.185294043236175	-9.1650816578792	4.9509475631944e-20	5.48981156608701e-18
426	WBGene00044281	R04A9.7	120.74208942357	-2.98480843038356	0.34193625676432	-5.84857233593683	4.95810020790585e-09	2.05050944273988e-07
427	WBGene00044372	ZC239.21	144.244343932432	-3.30426489284533	0.330820605434571	-6.98002903308272	2.9511906917867e-12	1.8063647986288e-10
428	WBGene00044413	B0205.12	136.19078458454	-2.23763810025592	0.367603807644307	-3.46840521281227	0.000523557186845885	0.0104862199909892
429	WBGene00044414	C06A5.12	228.408080712044	-1.78886131604449	0.252753780657489	-3.19359799639493	0.00140511637573032	0.0250595463652976
430	WBGene00044439	Y51H7C.15	67.4681889108904	-2.23200651338762	0.422497847634005	-3.02628910707121	0.0024757545909907	0.041539470122083
431	WBGene00044503	Y73B6A.6	59.3434437830245	-2.520200433848	0.440573206459215	-3.54593268092725	0.000391226137044148	0.00808992209331021
432	WBGene00044637	rft-1	118.354034054008	-3.79998292331848	0.39365060066362	-7.05143377338569	1.77083507138443e-12	1.12905492759686e-10
433	WBGene00044692	fbxb-91	148.240195840743	-2.61183970296187	0.301247286319186	-5.41243846137469	6.2172224518545e-08	2.25440611275539e-06
434	WBGene00044768	M117.7	30.1115773622892	-2.91968470553333	0.606475481026419	-3.2435298182152	0.00118058452676628	0.0214043891333857
435	WBGene00045056	F13H10.9	141.962202699893	-2.48233959200698	0.301804429017282	-4.97897286318607	6.39226036649464e-07	2.06359426430593e-05
436	WBGene00045062	Y38H8A.8	782.999036451769	-1.54109772299854	0.149460700985531	-3.66395390060532	0.000248351502951951	0.00542896385452965
437	WBGene00045077	Y71A12B.18	896.022677796773	-2.40633468683668	0.15353476682696	-9.19944451995283	3.59804900371444e-20	4.04833425403223e-18
438	WBGene00045167	F43A11.8	172.551877018526	2.73114003762415	0.276336268275954	6.33444478169628	2.38197455344069e-10	1.23138427759289e-08
439	WBGene00045170	T19C4.12	307.329071945436	1.78166320215526	0.200936317710441	3.94917929748962	7.84195978732066e-05	0.00188084120165487
440	WBGene00045255	nhr-146	160.331815096654	-1.84276682821416	0.28374594926524	-3.05023887756934	0.00228659419153544	0.0389637687292598
441	WBGene00050936	ZK856.16	154.970160675428	2.03733362116983	0.279364634705396	3.79458364346491	0.000147891420197566	0.003387776215364
442	WBGene00050946	M162.12	55.6564554259507	-2.67973179618118	0.459195109101818	-3.74449404910626	0.000180757660981928	0.00409164752713825
443	WBGene00077712	nipi-4	311.098345329265	-1.86837362249298	0.215360612990642	-4.09264865844724	4.26473657886537e-05	0.00108403653039531
444	WBGene00077756	Y11D7A.19	129.28391759221	-3.21381667874731	0.34209494965303	-6.49474133711	8.31761942332716e-11	4.48155677520254e-09
445	WBGene00164985	ZK1010.10	109.066805010803	-2.85192291942551	0.356385188719941	-5.25473739129765	1.48235831152275e-07	5.06318010779489e-06
446	WBGene00189952	K10D2.8	227.436141276947	-5.38264130172054	0.40036860535614	-10.3590828013431	3.80594004394663e-25	5.70965632867366e-23
447	WBGene00194678	R10D12.18	446.116514199465	-4.8064336724343	0.263518934743889	-14.2620653264201	3.77125841892288e-46	1.60299434239883e-43
448	WBGene00194725	T16H12.13	60.703457725944	-2.66027675536828	0.466638687368585	-3.65679377594958	0.000255389682033959	0.00556691298359492
449	WBGene00195813	F31C3.13	5106.74806939059	1.88954838999373	0.153728523126893	5.83221761170258	5.46955210377579e-09	2.23783653187105e-07
450	WBGene00196434	K06C4.19	31.2994402865784	2.91102355254262	0.557318375860753	3.55602155671235	0.000376513197875892	0.00782799586127295
451	WBGene00197946	ZK622.8	252.346701566209	1.71022926519167	0.229095358400123	3.1681008094581	0.00153438305536633	0.0271749184180736
452	WBGene00198945	T08G5.18	98.9515021398653	2.18319159648511	0.3373851922984	3.60405504829574	0.000313290656721261	0.00669549389545912
453	WBGene00199045	Y53F4B.58	290.8750269766	2.63263987795984	0.212222945264263	7.7477982200238	9.3499556912933e-15	6.87851067250818e-13
454	WBGene00199371	T03F7.14	51.1541692863344	3.00654335849447	0.489195675002828	4.21415470967417	2.50715390903154e-05	0.000661456364068975
455	WBGene00200274	M03A1.12	264.131891636181	1.64309029510605	0.220598534619219	2.98074356023085	0.00287549474282231	0.047619935665224
456	WBGene00219319	H25P06.5	52.7143826757032	-2.43119268462293	0.468423679308003	-3.16695819763868	0.00154042459902179	0.0272189113328307
457	WBGene00219413	Y38F2AL.12	58.2310024471727	-2.82009574210881	0.466625707625688	-3.97871141534031	6.92897820710148e-05	0.0016829718178582
458	WBGene00219451	F52D2.12	251.525312674156	-2.44802391933216	0.247055593099277	-5.92028862478334	3.2137710609658e-09	1.41313576939364e-07
459	WBGene00219548	JC8.17	28.7956370074829	-3.35654915834375	0.652099577670901	-3.58349118739795	0.000339032207638926	0.00718541667768816
460	WBGene00219700	linc-6	5404.14026167353	2.38314907093098	0.104444507109441	13.2734300435117	3.3011734499159e-40	9.02045645189521e-38
461	WBGene00219800	C05D9.12	803.630507051977	2.90568220073884	0.148990778472069	12.8277466423948	1.14650379226718e-37	2.92396683821207e-35
462	WBGene00219816	C14E2.12	80.8743468396099	2.76309211812391	0.367128990093456	4.89098231493917	1.00333980180343e-06	3.1205499282919e-05
463	WBGene00219822	C17H12.36	663.958787003601	1.69514547819646	0.167450484811129	4.20090716815325	2.65847589713266e-05	0.000698969040857799
464	WBGene00219912	F22H10.10	381.567075296301	3.01247932829942	0.195177609593286	10.3547522365478	3.98216242598614e-25	5.85913936946537e-23
465	WBGene00220238	ZK185.9	489.832257048489	4.05515697426004	0.201370825640646	15.1778686630788	4.95626182135927e-52	2.37002244970124e-49
